Company,Date,Open,High,Low,Close,Adj Close,Volume,Yesterday Change,% Yesterday Change,Average 5-Day Change,% 5-Day Change,Average 10-Day Change,% 10-Day Change,EOD High
PFE,3/2/2020,33.91,34.950001,33.450001,34.880001,34.53582,39880900,-0.070004,-0.002094674,-0.2040004,-0.005970511,-0.2390009,-0.006800037,1
PFE,3/3/2020,35.18,35.779999,33.860001,34.299999,33.961544,43808800,0.970001,0.027809661,-0.2100018,-0.006138609,-0.1810011,-0.005173825,0
PFE,3/4/2020,35.099998,36.459999,34.950001,36.400002,36.040821,36728800,-0.880001,-0.025656007,0.057999,0.001691722,-0.0380007,-0.001092539,1
PFE,3/5/2020,35.650002,36.18,35.16,35.459999,35.110096,33298200,1.300004,0.035714394,0.0319988,0.000924287,-0.1030009,-0.002959881,0
PFE,3/6/2020,34.700001,35.169998,34.119999,35.02,34.674438,38834000,-0.190003,-0.005358235,0.1959998,0.005617328,0.0439997,0.001265814,1
PFE,3/9/2020,33.459999,34.689999,33.16,33.759998,33.426868,40971400,0.319999,0.009137607,0.2259994,0.006418249,0.0109995,0.00031708,1
PFE,3/10/2020,34.57,34.66,33.009998,34.59,34.24868,38470900,0.299999,0.008886227,0.304,0.008688693,0.0469991,0.001358395,1
PFE,3/11/2020,33.759998,33.880001,31.66,32.169998,31.85256,62002100,0.02,0.000578202,0.1699996,0.004850756,0.1139993,0.003288599,0
PFE,3/12/2020,30.48,32,30,30.02,29.723776,59517500,-1.59,-0.049424933,0.3499998,0.010233913,0.1909993,0.005550692,0
PFE,3/13/2020,31.27,32.880001,30.23,32.709999,32.38723,57450700,-0.46,-0.015323118,-0.228001,-0.006885752,-0.0160006,-0.000470578,1
PFE,3/16/2020,29.940001,32.279999,29.65,30.18,29.882198,48382400,1.439999,0.044023205,-0.2820004,-0.008637072,-0.0280005,-0.000825219,1
PFE,3/17/2020,31.639999,32.650002,30.59,32.16,31.842659,51442700,0.239999,0.007952253,-0.0580004,-0.001816259,0.1229998,0.003675915,1
PFE,3/18/2020,30.77,32.610001,30.309999,32.360001,32.040688,41636600,0.520001,0.016169185,-0.0700004,-0.002225909,0.0499996,0.001503883,1
PFE,3/19/2020,32.220001,32.25,30.01,30.42,30.119829,56756100,1.590001,0.049134764,0.0299998,0.000952798,0.1899998,0.005785093,0
PFE,3/20/2020,30.280001,30.67,28.91,29.01,28.723743,49799800,-1.800001,-0.059171631,0.666,0.02109865,0.2189995,0.006771994,0
PFE,3/23/2020,28.76,29.58,27.879999,28.49,28.208874,50145200,-1.270001,-0.043778042,0.3979998,0.012911172,0.0579997,0.001827453,0
PFE,3/24/2020,29.51,30.049999,28.9,29.700001,29.406935,42188600,-0.27,-0.009477009,-0.1440002,-0.004723176,-0.1010003,-0.003236048,1
PFE,3/25/2020,29.5,30.719999,29,29.75,29.45644,42316200,0.190001,0.00639734,-0.246,-0.008201093,-0.1580002,-0.005142901,1
PFE,3/26/2020,29.889999,31.99,29.879999,31.75,31.436705,41053100,0.25,0.008403361,-0.312,-0.010585601,-0.1410001,-0.004625988,1
PFE,3/27/2020,30.799999,31.74,30.66,30.9,30.595093,36328600,1.860001,0.058582709,-0.5800002,-0.01950236,0.0429999,0.001402796,1
PFE,3/30/2020,31.049999,32.849998,31.049999,32.669998,32.347626,28409400,0.100001,0.003236278,0.1520002,0.005046822,0.275,0.009024678,1
PFE,3/31/2020,32.400002,33,32.240002,32.639999,32.317924,27956500,1.619999,0.049586749,0.4260006,0.013762377,0.1410002,0.004589701,1
PFE,4/1/2020,31.92,32.279999,31.530001,31.75,31.436705,25341200,0.239997,0.007352849,0.8040004,0.025489836,0.2790002,0.009067575,0
PFE,4/2/2020,31.9,33,31.75,32.869999,32.545654,25794000,-0.17,-0.005354331,0.8139996,0.025483677,0.2509998,0.008173759,1
PFE,4/3/2020,32.630001,33.889999,32.630001,33.639999,33.308056,31155000,0.969999,0.029510162,0.7299996,0.022694759,0.0749997,0.002423019,1
PFE,4/6/2020,33.919998,34.900002,33.779999,34.57,34.228878,38428100,1.009998,0.030023723,0.5519992,0.016873486,0.3519997,0.011204472,1
PFE,4/7/2020,35,35.169998,33.59,33.610001,33.278351,22985100,0.650002,0.018802488,0.7339986,0.022179205,0.5799996,0.018111404,0
PFE,4/8/2020,33.990002,34.799999,33.439999,34.599998,34.258583,24216300,-1.389999,-0.041356708,0.5399992,0.016222038,0.6719998,0.020731137,1
PFE,4/9/2020,35.029999,35.77,34.849998,35.389999,35.040787,29141300,0.609996,0.017629943,0.214,0.006320515,0.5139998,0.015623095,1
PFE,4/13/2020,35.959999,35.98,34.720001,35.139999,34.793255,17334100,0.36,0.010172365,0.3699992,0.010767685,0.5499994,0.016534374,0
PFE,4/14/2020,35.93,36.630001,35.34,36.439999,36.080425,20726100,-0.82,-0.023335231,0.2479994,0.007154792,0.3999993,0.011873644,1
PFE,4/15/2020,36.060001,36.23,35.580002,35.970001,35.615067,20220300,0.509999,0.013995582,-0.1180002,-0.00336797,0.3079992,0.009041515,0
PFE,4/16/2020,36.119999,36.259998,35.580002,35.880001,35.525955,19599100,-0.09,-0.002502085,-0.1460008,-0.004111772,0.1969992,0.005727054,0
PFE,4/17/2020,36.5,37,36.110001,36.91,36.545788,23154500,-0.239998,-0.006688907,0.113999,0.003187535,0.1639995,0.00471114,1
PFE,4/20/2020,36.380001,36.91,36.080002,36.080002,35.72398,21376300,0.41,0.011108101,-0.0559998,-0.001552617,0.1569997,0.004458319,0
PFE,4/21/2020,35.779999,35.93,35.369999,35.619999,35.268517,22746900,-0.299999,-0.008314828,-0.0459998,-0.00126875,0.1009998,0.002848354,0
PFE,4/22/2020,36.959999,37,36.119999,36.25,35.8923,19151900,-0.16,-0.004491859,0.0580004,0.001607015,-0.0299999,-0.000843547,0
PFE,4/23/2020,36.279999,37.400002,36.279999,36.689999,36.327957,19151200,-0.709999,-0.019586179,-0.0759994,-0.002102451,-0.1110001,-0.003098138,1
PFE,4/24/2020,36.84,37.43,36.779999,37.380001,37.01115,16470000,0.41,0.011174707,-0.1999992,-0.005508102,-0.0430001,-0.001193221,1
PFE,4/27/2020,37.59,38.540001,37.57,38.330002,37.951778,22195500,0.540001,0.014446254,-0.0699996,-0.001922855,-0.0629997,-0.001738594,1
PFE,4/28/2020,39.049999,39.220001,37.380001,37.91,37.535919,33839400,0.740002,0.019306078,-0.0439994,-0.001193884,-0.0449996,-0.001231011,0
PFE,4/29/2020,38.459999,38.549999,37.709999,38.119999,37.743847,25159900,-1.139999,-0.030071195,0.1640008,0.00439539,0.1110006,0.003024375,0
PFE,4/30/2020,38,38.509998,37.360001,38.360001,37.98148,27933100,-0.34,-0.008919203,-0.031999,-0.000849095,-0.0539992,-0.001462719,1
PFE,5/1/2020,37.849998,37.939999,37.389999,37.639999,37.268585,21517900,0.360001,0.009384802,0.0420008,0.001104703,-0.0789992,-0.002125634,0
PFE,5/4/2020,37.599998,37.919998,37.41,37.619999,37.248783,18874300,-0.209999,-0.005579145,0.032001,0.000840539,-0.0189993,-0.000510213,1
PFE,5/5/2020,38.810001,38.860001,38.27,38.509998,38.129997,22888000,0.020001,0.000531659,-0.117999,-0.003110968,-0.0809992,-0.002166217,0
PFE,5/6/2020,38.970001,39.009998,38.509998,38.509998,38.129997,22815400,-0.300003,-0.007790263,-0.2619992,-0.006885656,-0.0489992,-0.001300369,0
PFE,5/7/2020,38.41,38.490002,36.889999,36.959999,36.959999,31827400,-0.460003,-0.011945028,-0.094,-0.00246538,-0.0629995,-0.001661949,0
PFE,5/8/2020,37.25,37.380001,37.040001,37.220001,37.220001,18881700,-1.450001,-0.03923163,-0.1180006,-0.00311775,-0.0379999,-0.001001737,0
PFE,5/11/2020,37.25,38.209999,37.16,38.099998,38.099998,24294700,-0.029999,-0.000805991,-0.480001,-0.012710545,-0.224,-0.005907485,1
PFE,5/12/2020,38.119999,38.240002,37.34,37.360001,37.360001,18344700,0.849998,0.02230966,-0.444001,-0.011727444,-0.281,-0.007415226,0
PFE,5/13/2020,37.310001,37.419998,36.59,37.049999,37.049999,23336700,-0.759998,-0.020342558,-0.2780016,-0.007387765,-0.2700004,-0.007135317,0
PFE,5/14/2020,36.799999,37.959999,36.779999,37.919998,37.919998,21216800,-0.260002,-0.007017598,-0.3700006,-0.009909492,-0.2320003,-0.006148472,1
PFE,5/15/2020,37.959999,38.169998,37.389999,37.759998,37.759998,24155600,1.119999,0.02953584,-0.3300004,-0.008792976,-0.2240005,-0.005943392,0
PFE,5/18/2020,38.34,38.459999,37.630001,38.07,38.07,21479200,-0.200001,-0.005296637,0.1839996,0.004888666,-0.1480007,-0.003925644,0
PFE,5/19/2020,37.849998,38.02,37.310001,37.68,37.68,18478400,-0.27,-0.007092199,0.1499992,0.003985948,-0.1470009,-0.003894476,0
PFE,5/20/2020,37.950001,38.200001,37.549999,37.630001,37.630001,16607400,-0.169998,-0.004511624,-0.0740004,-0.001963084,-0.176001,-0.004673048,0
PFE,5/21/2020,37.57,37.650002,37.049999,37.259998,37.259998,16747800,-0.32,-0.008503853,0.0439996,0.001163641,-0.1630005,-0.004338004,0
PFE,5/22/2020,37.110001,37.529999,36.959999,37.5,37.5,14972700,-0.310002,-0.008319968,0.032,0.000849257,-0.1490002,-0.003962244,1
PFE,5/26/2020,37.650002,37.869999,37.450001,37.490002,37.490002,22068400,0.389999,0.010399973,-0.2540002,-0.006750298,-0.0350003,-0.000930043,0
PFE,5/27/2020,37.41,37.540001,36.970001,37.41,37.41,24577000,-0.16,-0.004267805,-0.1360002,-0.003625512,0.0069995,0.000186296,0
PFE,5/28/2020,37.84,38.439999,37.720001,38.18,38.18,21367900,0,0,-0.1140002,-0.003043414,-0.0940003,-0.002501538,1
PFE,5/29/2020,38.27,38.43,37.580002,38.189999,38.189999,46146300,0.34,0.008905186,-0.0800006,-0.002129488,-0.0180005,-0.000477594,0
PFE,6/1/2020,35.5,35.73,34.91,35.459999,35.459999,72945900,-0.080001,-0.002094815,0.0519994,0.001377322,0.0419997,0.001113548,0
PFE,6/2/2020,35.529999,36.16,35.25,36.16,36.16,40503700,-0.040001,-0.00112806,0.0979996,0.002624099,-0.0780003,-0.002080729,1
PFE,6/3/2020,36.290001,36.41,35.540001,36.16,36.16,36766600,0.630001,0.017422594,0.0119996,0.000323614,-0.0620003,-0.001662385,0
PFE,6/4/2020,35.709999,36.290001,35.700001,36.009998,36.009998,25629400,-0.130001,-0.00359516,0.1699998,0.004615797,0.0279998,0.000753818,1
PFE,6/5/2020,36.240002,36.490002,35.880001,35.990002,35.990002,34825100,0.299999,0.008330992,0.1439996,0.003956468,0.0319995,0.000865272,0
PFE,6/8/2020,35.799999,36.599998,35.68,36.59,36.59,28647200,-0.25,-0.006946374,0.1359994,0.003782384,0.0939994,0.00255052,1
PFE,6/9/2020,36.5,36.66,36.169998,36.209999,36.209999,20564600,0.790001,0.021590626,0.1019996,0.00281907,0.0999996,0.002720041,0
PFE,6/10/2020,36.360001,36.450001,35.889999,35.919998,35.919998,28042900,-0.290001,-0.008008865,0.268,0.007404951,0.1399998,0.003821372,0
PFE,6/11/2020,35.599998,35.68,33.279999,33.299999,33.299999,59930400,-0.440003,-0.012249527,0.0839996,0.002324026,0.1269997,0.003480684,0
PFE,6/12/2020,34.080002,34.099998,33.049999,33.75,33.75,35952400,-2.299999,-0.069069041,0.0219992,0.00061792,0.0829994,0.002305603,0
PFE,6/15/2020,33.299999,33.720001,32.759998,33.360001,33.360001,34390400,-0.330002,-0.009777837,-0.4980004,-0.014166252,-0.1810005,-0.005090719,1
PFE,6/16/2020,33.59,33.959999,32.720001,33.400002,33.400002,52745400,0.060002,0.001798621,-0.5140008,-0.01489512,-0.2060006,-0.005828281,0
PFE,6/17/2020,33.59,33.764999,33.314999,33.560001,33.560001,23918464,-0.189998,-0.005688563,-0.6600006,-0.019442662,-0.1960003,-0.00558899,0
PG,6/17/2019,111.160004,111.209999,110.239998,110.989998,108.207275,6020000,-0.029999,-0.000893892,-0.64,-0.019119316,-0.2780002,-0.007986446,0
PG,6/18/2019,111.449997,111.559998,109.43,109.599998,106.852127,7731200,-0.170006,-0.001531724,-0.5579992,-0.011384951,-0.268,-0.006334649,0
PG,6/19/2019,109.5,110.730003,109.260002,110.419998,107.651566,7028000,-1.849999,-0.016879553,-0.1320006,-0.002056661,-0.3150005,-0.006342122,1
PG,6/20/2019,110.779999,112.019997,110.5,111.739998,108.938477,7044200,0.919998,0.008331806,-0.436,-0.0054778,-0.4750004,-0.008325891,1
PG,6/21/2019,111.620003,112.470001,111.019997,111.199997,108.412018,13799400,0.959999,0.008591364,-0.2640008,-0.002771313,-0.4620007,-0.007151271,0
PG,6/24/2019,111.82,112.5,111.400002,112.330002,109.513687,5518100,-0.420006,-0.003777032,-0.0340014,-0.0003069,-0.3370007,-0.004672,1
PG,6/25/2019,112.110001,112.629997,111.309998,111.720001,108.918968,6805600,0.510002,0.004540212,-0.1120028,-0.001008507,-0.335001,-0.004185681,0
PG,6/26/2019,111.389999,111.440002,109.660004,109.730003,106.978874,7170300,-0.39,-0.00349087,0.0239988,0.000215271,-0.0540009,-0.00061482,0
PG,6/27/2019,109.919998,110.269997,109.290001,109.779999,107.027611,5613300,-1.659996,-0.015128005,0.3159986,0.002838039,-0.0600007,-0.000628484,0
PG,6/28/2019,111.860001,111.959999,109.019997,109.650002,106.900871,12152000,-0.139999,-0.001275269,-0.2000002,-0.001802583,-0.2320005,-0.002250095,0
PG,7/1/2019,109.919998,110.699997,109.610001,110.489998,107.71981,6775900,-2.209999,-0.020155029,-0.4199998,-0.003796025,-0.2270006,-0.002050296,1
PG,7/2/2019,110.610001,111.5,110.290001,111.480003,108.684998,6578200,0.57,0.005158838,-0.7779984,-0.007055139,-0.4450006,-0.004021114,1
PG,7/3/2019,111.959999,114.269997,111.839996,114.080002,111.21981,6223300,0.870002,0.007804108,-0.7659988,-0.006949348,-0.371,-0.003346744,1
PG,7/5/2019,112.970001,113.449997,112.230003,113.150002,110.313126,8694800,2.120003,0.018583476,-0.5139984,-0.004626615,-0.0989999,-0.000890127,1
PG,7/8/2019,113.339996,114.230003,113.300003,114.050003,111.190559,5317800,0.180001,0.001590817,0.2420014,0.002165173,0.0210006,0.000188581,1
PG,7/9/2019,113.900002,113.910004,112.32,112.910004,110.07914,7537700,0.710007,0.006225401,0.3060014,0.002716391,-0.0569992,-0.000510535,0
PG,7/10/2019,113.459999,114.5,113.400002,113.75,110.898079,5600700,-0.989998,-0.008768027,0.8900026,0.0078668,0.0560021,0.000501344,1
PG,7/11/2019,113.660004,114.400002,113.440002,114.379997,111.512276,4625300,0.290001,0.002549459,0.578003,0.005088592,-0.0939979,-0.000839964,1
PG,7/12/2019,114.07,115.209999,114.07,114.989998,112.106995,7058600,0.719993,0.006294746,0.4620028,0.004065208,-0.0259978,-0.000231355,1
PG,7/15/2019,115.07,115.879997,114.790001,115.480003,112.584709,6240700,0.919998,0.008000678,0.1820008,0.001596274,0.2120011,0.001877894,1
PG,7/16/2019,115.720001,116.519997,115.449997,115.889999,112.984421,7644300,0.410003,0.003550424,0.3300002,0.00288709,0.3180008,0.002802362,1
PG,7/17/2019,115.730003,116.290001,115.730003,115.940002,113.033173,7861700,0.169998,0.001466891,0.2699994,0.002349905,0.580001,0.005087014,1
PG,7/18/2019,114.93,115.769997,114.790001,115.440002,113.274452,5828700,0.209999,0.001811273,0.5019986,0.004352488,0.5400008,0.00471773,1
PG,7/19/2019,115.5,115.949997,115.010002,115.010002,112.852524,6547000,0.510002,0.004417897,0.4859982,0.004206029,0.4740005,0.004136202,0
PG,7/22/2019,115.040001,115.449997,114.580002,115.300003,113.137085,4018800,-0.489998,-0.004260482,0.444,0.003842426,0.3130004,0.002726864,1
PG,7/23/2019,115.709999,116.050003,113.839996,113.849998,111.714279,8194600,0.260002,0.002255004,0.1620008,0.00140241,0.2460005,0.002140829,0
PG,7/24/2019,113.849998,113.879997,112.279999,112.599998,110.487732,9635900,-1.860001,-0.016337295,0.1320006,0.001146754,0.201,0.00174778,0
PG,7/25/2019,111.480003,112.980003,111.379997,112.769997,110.654541,7809400,-1.25,-0.011101244,-0.2739992,-0.002394261,0.1139997,0.000992268,1
PG,7/26/2019,113.209999,114.879997,112.879997,114.730003,112.577782,5559600,1.289994,0.01143916,-0.565999,-0.004969001,-0.0400004,-0.000348657,1
PG,7/29/2019,114.730003,116.209999,114.620003,116,113.823944,7768700,1.520004,0.013248531,-0.4100006,-0.003601235,0.0169997,0.000148209,1
PG,7/30/2019,119.82,121.760002,118.800003,120.410004,118.15123,18788800,1.269997,0.01094825,-0.0080002,-7.01833E-05,0.0770003,0.000671009,1
PG,7/31/2019,119.660004,120.68,117.07,118.040001,115.825684,12641800,0.590004,0.004899958,0.1939988,0.001682528,0.1629997,0.001414867,0
PG,8/1/2019,118.559998,119.169998,116.730003,116.730003,114.540253,11308600,-1.620003,-0.013724187,0.6839998,0.005876792,0.2050003,0.001776202,0
PG,8/2/2019,116.510002,117.080002,115.690002,116.440002,114.255699,12266100,-1.829995,-0.015677161,0.6099992,0.005205571,0.0220001,0.000190405,0
PG,8/5/2019,116.089996,116.300003,112.830002,113.080002,110.958733,12974800,-0.07,-0.000601168,-0.0139986,-0.000119113,-0.2119996,-0.001832527,0
PG,8/6/2019,113.650002,115,113.18,114.279999,112.136208,9490600,-3.009994,-0.02661827,-0.3319994,-0.002839058,-0.1699998,-0.001472306,1
PG,8/7/2019,113.75,116.239998,112.68,115.519997,113.352951,9507600,0.629997,0.005512749,-1.1879976,-0.010266671,-0.4969994,-0.004302727,1
PG,8/8/2019,115.519997,117.489998,115.339996,117.440002,115.236938,7416600,1.769997,0.015321997,-1.179999,-0.010242158,-0.2479996,-0.00214162,1
PG,8/9/2019,117.620003,118.040001,115.849998,116.779999,114.589317,6939500,1.920005,0.016348816,-0.501999,-0.004351888,0.0540001,0.000464449,0
PG,8/12/2019,116.779999,117.669998,115.589996,116.029999,113.853378,3895200,-0.840004,-0.007193047,0.248001,0.002148683,0.1170012,0.001004544,0
PG,8/13/2019,116.510002,118.07,116.339996,117.25,115.050499,6722000,-0.75,-0.006463846,0.0940002,0.000810277,-0.1189996,-0.001021675,1
PG,8/14/2019,116.459999,117.940002,115.660004,115.790001,113.617889,10148300,0.739998,0.006311284,0.545999,0.004682507,-0.3209993,-0.002763448,0
PG,8/15/2019,116.800003,118.089996,116.440002,117.389999,115.187874,7758000,-0.669998,-0.00578632,0.5679992,0.004868926,-0.3059999,-0.002639432,1
PG,8/16/2019,118.059998,119.540001,117.599998,119.18,116.944305,8302400,0.589996,0.005025948,0.0800002,0.000685826,-0.2109994,-0.00181896,1
PG,8/19/2019,119.970001,120.449997,119.110001,120.239998,117.984413,5867100,1.120002,0.009397567,-0.1860016,-0.00158802,0.0309997,0.000266609,1
PG,8/20/2019,120.050003,120.260002,118.790001,118.900002,116.669556,6744300,0.269997,0.002245484,0.2059996,0.001746203,0.1499999,0.00128216,0
PG,8/21/2019,119.269997,119.650002,118.68,119.199997,116.963913,4037400,-1.150001,-0.009672002,0.409999,0.003465757,0.477999,0.004069739,0
PG,8/22/2019,119.080002,119.790001,118.699997,119.419998,117.179787,4558400,-0.07,-0.000587248,0.0319992,0.000268942,0.2999992,0.00254625,1
PG,8/23/2019,119.139999,120.110001,116.43,117.32,115.119186,7336800,0.339996,0.002847061,0.1519988,0.00127315,0.1159995,0.000982897,0
PG,8/26/2019,117.75,119.599998,117.220001,119.32,117.081673,5661500,-1.819999,-0.015513118,0.1019988,0.000857018,-0.0420014,-0.000355727,1
PG,8/27/2019,119.989998,121.050003,119.779999,120.550003,118.288597,6996300,1.57,0.013157895,-0.4860014,-0.004089819,-0.1400009,-0.00118243,1
PG,8/28/2019,120.459999,121.43,119.629997,121.400002,119.122658,4600300,0.560005,0.004645417,-0.2260008,-0.001896584,0.0919991,0.000774853,1
PG,8/29/2019,121.790001,122,120.32,121.18,118.906784,5011500,0.940003,0.007743023,0.1160004,0.000969887,0.0739998,0.000620325,0
PG,8/30/2019,121.959999,122,119.510002,120.230003,117.974602,6007100,-0.610001,-0.005033842,0.318001,0.002651025,0.2349999,0.001963716,0
PG,9/3/2019,119.790001,121.540001,119.629997,121.360001,119.083405,4959300,-1.729996,-0.014389054,0.1280016,0.001061937,0.1150002,0.000960127,1
PG,9/4/2019,121.849998,123.279999,121.459999,123.209999,120.898697,5586900,1.57,0.012936717,0.1460022,0.001207188,-0.1699996,-0.001417987,1
PG,9/5/2019,123.239998,123.43,122.18,122.760002,120.457138,7491900,1.360001,0.011038073,0.1460022,0.001201902,-0.0399993,-0.000332444,0
PG,9/6/2019,123,123.379997,122.540001,122.870003,120.565079,5306900,-0.479996,-0.003910036,0.3060014,0.0025134,0.2110009,0.001748505,0
PG,9/9/2019,122.709999,122.779999,121.779999,122.169998,119.878204,7662400,-0.129997,-0.001058004,0.0220016,0.000180214,0.1700013,0.001404737,0
PG,9/10/2019,121.029999,121.18,119.580002,119.879997,117.631165,9582200,-0.540001,-0.004420079,0.1180024,0.000963489,0.123002,0.00101232,0
PG,9/11/2019,119.860001,121.339996,119.360001,121.269997,118.995087,7565500,-1.150002,-0.009592943,0.3560014,0.002913793,0.2510018,0.002064822,1
PG,9/12/2019,122.650002,123.209999,121.620003,122.769997,120.466949,6194300,1.409996,0.011626915,-0.187999,-0.001543632,-0.0209984,-0.000172637,1
PG,9/13/2019,121.82,122.580002,121.5,122.120003,119.829147,6777400,0.119995,0.000977397,-0.178,-0.001461508,0.0640007,0.000525587,1
PG,9/16/2019,121.809998,121.959999,119.019997,119.75,117.503609,9626700,0.300003,0.002456625,-0.0580018,-0.000476824,-0.0180001,-0.000147706,0
PG,9/17/2019,119.629997,121.989998,119.440002,121.160004,118.887161,6377100,-2.059998,-0.017202489,0.0279982,0.000231088,0.0730003,0.000599267,1
PG,9/18/2019,121.269997,121.959999,120.769997,121.410004,119.132469,5684200,1.530007,0.012627987,-0.2760012,-0.002273224,0.0400001,0.000328419,1
PG,9/19/2019,121.389999,122.230003,121.239998,121.900002,119.613281,4525800,0.140007,0.001153175,0.2600006,0.002140945,0.0360008,0.00029602,1
PG,9/20/2019,122.129997,122.599998,121.75,122.239998,119.946892,15362000,0.510003,0.004183782,0.0060028,4.95003E-05,-0.0859986,-0.000707633,1
PG,9/23/2019,122.199997,123.769997,121.970001,123.220001,120.908516,6060400,0.110001,0.000899877,0.0840044,0.00069258,0.0130013,0.000107036,1
PG,9/24/2019,123.699997,124.730003,123.360001,123.610001,121.291191,7633200,1.020004,0.008277909,0.046004,0.000377125,0.0370011,0.000304355,0
PG,9/25/2019,123.559998,123.830002,122.949997,123.019997,120.712257,5812600,-0.089996,-0.000728064,0.6620044,0.005405176,0.1930016,0.001582694,0
PG,9/26/2019,123.639999,125,123.529999,124.309998,121.978058,6984800,-0.540001,-0.004389538,0.3380038,0.002752519,0.2990022,0.002448429,1
PG,9/27/2019,124.410004,124.879997,123.720001,124.57,122.233192,5589800,0.669999,0.005389743,0.2020022,0.001638564,0.1040025,0.000850569,1
PG,9/30/2019,124.57,125.360001,124.129997,124.379997,122.046753,5206900,0.159996,0.001284386,0.2340014,0.001890982,0.1590029,0.001297782,0
PG,10/1/2019,124.360001,124.639999,123.199997,123.849998,121.526695,5415700,-0.190003,-0.001527601,0.2440004,0.001968094,0.1450022,0.001179052,0
PG,10/2/2019,123.199997,123.650002,120.209999,121.080002,118.808655,6755100,-0.510003,-0.004117909,0.001999,1.61176E-05,0.3320017,0.002693704,0
PG,10/3/2019,121.669998,122.540001,120.839996,121.739998,119.456276,5171000,-2.119995,-0.017509043,-0.0820024,-0.000663246,0.1280007,0.001038815,1
PG,10/4/2019,122.190002,124.059998,121.989998,124,121.673882,4377900,0.07,0.000574996,-0.3980012,-0.003232523,-0.0979995,-0.000795438,1
PG,10/7/2019,123.529999,123.889999,122.68,122.839996,120.535637,4749700,1.809998,0.014596758,-0.518001,-0.004211048,-0.1419998,-0.001150933,0
PG,10/8/2019,122.660004,122.93,120.879997,120.93,118.661476,5545300,-0.690003,-0.005617087,-0.1880006,-0.001532172,0.0279999,0.000227014,0
PG,10/9/2019,121.809998,122.389999,121.43,121.980003,119.691772,3775600,-1.730004,-0.01430583,-0.2880006,-0.00235838,-0.1430008,-0.001161928,1
PG,10/10/2019,121.330002,122.190002,120.800003,121.940002,119.652527,3943400,0.170005,0.001393712,-0.5320008,-0.004350037,-0.3070016,-0.002496598,1
PG,10/11/2019,122.040001,122.059998,120.82,121.089996,118.818466,6292200,0.61,0.00500246,-0.0740008,-0.000604888,-0.236001,-0.001922913,0
PG,10/14/2019,121.620003,121.620003,119.580002,120.050003,117.797981,7360200,-0.950005,-0.007845446,0.0339992,0.00027924,-0.2420009,-0.001977406,0
PG,10/15/2019,120.190002,120.559998,116.699997,117.199997,115.001434,11113900,-1.57,-0.013077884,-0.5180014,-0.004274009,-0.353001,-0.002894637,0
PG,10/16/2019,117.669998,117.769997,116.510002,117.529999,115.325249,7973100,-2.990005,-0.025511989,-0.6940008,-0.005761638,-0.4910007,-0.004048322,0
PG,10/17/2019,117.309998,117.639999,116.550003,116.629997,115.173172,5956900,-0.139999,-0.001191177,-0.946001,-0.007912221,-0.7390009,-0.006110981,0
PG,10/18/2019,116.550003,117.75,116.169998,117.470001,116.002678,9016700,-0.680001,-0.005830413,-1.0080018,-0.008506344,-0.5410013,-0.004492657,1
PG,10/21/2019,117.419998,119.120003,117.349998,119.080002,117.592567,6731600,0.919998,0.00783177,-1.266002,-0.010749236,-0.6160014,-0.005143375,1
PG,10/22/2019,124,124.220001,121.599998,122.18,120.653847,14410500,1.660004,0.013940242,-0.8920014,-0.007586207,-0.7050014,-0.005905029,0
PG,10/23/2019,121.989998,123.730003,121.839996,123,121.463608,8249300,-1.82,-0.014896055,-0.2460006,-0.002074589,-0.4700007,-0.003932567,1
PG,10/24/2019,123.760002,125.769997,123.339996,124.790001,123.231247,6725600,1.010002,0.008211398,-0.0119996,-0.000100271,-0.4790003,-0.00400445,1
PG,10/25/2019,124.82,124.82,123.169998,123.25,121.710487,6093300,1.029999,0.008253858,0.2180006,0.001797143,-0.3950006,-0.003294362,0
PG,10/28/2019,123.480003,124.120003,122.599998,123.480003,121.937614,5459100,-1.57,-0.012738337,0.5600006,0.004572927,-0.3530007,-0.002938783,0
PG,10/29/2019,123.199997,124.559998,123.099998,123.599998,122.056107,5659800,0,0,0.062001,0.000502684,-0.4150002,-0.0034451,1
PG,10/30/2019,123.989998,125.169998,123.5,124.940002,123.379372,4734400,0.400001,0.003236254,-0.2699998,-0.00218404,-0.2580002,-0.002130455,1
PG,10/31/2019,124.790001,125.449997,123.360001,124.510002,122.954742,6399500,0.950004,0.007603682,0.1740004,0.001403093,0.0810004,0.000664799,0
PG,11/1/2019,124.830002,125.139999,123.25,123.870003,122.322739,6010100,-0.279999,-0.002248807,0.1620008,0.001306922,0.1900007,0.001549382,0
PG,11/4/2019,123.919998,123.919998,118.639999,119.07,117.582695,10351400,-0.959999,-0.007750052,-0.0999988,-0.000805922,0.2300009,0.00186583,0
PG,11/5/2019,118.830002,119.589996,118.239998,118.900002,117.414818,9239600,-4.849998,-0.040732326,0.0220014,0.000178586,0.0420012,0.000340728,1
PG,11/6/2019,119.099998,120.349998,118.660004,120.32,118.817078,6755900,0.07,0.00058873,-0.9479982,-0.007754079,-0.608999,-0.004953587,1
PG,11/7/2019,120.339996,120.339996,118.809998,119.620003,118.125832,8909700,1.220002,0.010139644,-1.0139984,-0.008357084,-0.419999,-0.003423728,0
PG,11/8/2019,119.849998,120.589996,119.160004,119.699997,118.204819,4249900,-0.719993,-0.006019002,-0.9599988,-0.007976327,-0.398999,-0.003266307,0
